trade_date,td_year,td_month,td_day,td_weekday,td_week_number,td_year_week,open,high,low,close,volume,adj_close,return,short_ma,long_ma,label
2018-02-25,2018,2,25,Sunday,08,2018-08,9705.73,9873.79,9329.44,9610.11,793093192,9610.11,-0.009851912220925074,10067.014285714278,10822.890599999984,
2018-02-26,2018,2,26,Monday,08,2018-08,9610.11,10457.51,9411.82,10326.5,1181729273,10326.5,0.07454545265350765,10168.102142857137,10704.857399999984,
2018-02-27,2018,2,27,Tuesday,08,2018-08,10326.5,10879.38,10154.24,10594.76,1060840699,10594.76,0.025977824044932873,10314.535714285708,10617.229199999983,
2018-02-28,2018,2,28,Wednesday,08,2018-08,10594.76,11067.76,10303.14,10334.44,1126074675,10334.44,-0.024570636805364088,10375.164285714282,10534.547999999982,
2018-03-01,2018,3,1,Thursday,08,2018-08,10334.44,11090.3,10247.56,10929.37,952472120,10929.37,0.057567705652168843,10439.137142857138,10454.745599999982,
2018-03-02,2018,3,2,Friday,08,2018-08,10929.37,11191.94,10801.45,11043.12,852908489,11043.12,0.010407736219013586,10500.164999999994,10409.446799999982,
2018-03-03,2018,3,3,Saturday,08,2018-08,11043.12,11530.66,11043.12,11465.36,812200126,11465.36,0.03823557110671616,10526.461428571423,10361.930199999983,
2018-03-04,2018,3,4,Sunday,09,2018-09,11465.36,11539.79,11084.01,11504.42,690727335,11504.42,0.003406783563708382,10604.117857142852,10307.156199999983,
2018-03-05,2018,3,5,Monday,09,2018-09,11503.94,11694.15,11431.55,11440.73,791471905,11440.73,-0.0055361330688553645,10622.578571428568,10263.198199999983,
2018-03-06,2018,3,6,Tuesday,09,2018-09,11440.33,11441.65,10589.28,10735.45,1210081181,10735.45,-0.061646415919263786,10585.365714285712,10205.267599999983,
2018-03-07,2018,3,7,Wednesday,09,2018-09,10735.45,10913.7,9470.73,9928.56,1858869115,9928.56,-0.07516126478163476,10545.85857142857,10178.188999999982,
2018-03-08,2018,3,8,Thursday,09,2018-09,9928.56,10119.21,9086.85,9316.72,1492236089,9316.72,-0.06162424359625163,10507.912857142856,10141.269399999983,
2018-03-09,2018,3,9,Friday,09,2018-09,9316.77,9433.38,8393.45,9252.76,2081621422,9252.76,-0.006865076979881257,10442.00214285714,10102.814199999983,
2018-03-10,2018,3,10,Saturday,09,2018-09,9252.76,9518.62,8727.43,8797.27,1084925795,8797.27,-0.04922747374837344,10377.112142857139,10048.324399999981,
2018-03-11,2018,3,11,Sunday,10,2018-10,8797.27,9735.64,8484.32,9544.84,1374814644,9544.84,0.08497749870130167,10372.449999999995,9983.542399999982,
2018-03-12,2018,3,12,Monday,10,2018-10,9543.98,9907.41,8796.52,9142.15,1435404200,9142.15,-0.042189287615088444,10287.853571428566,9935.386799999984,
2018-03-13,2018,3,13,Tuesday,10,2018-10,9142.27,9486.12,8856.65,9160.12,1228556284,9160.12,0.001965620778482169,10185.37928571428,9902.298799999982,
2018-03-14,2018,3,14,Wednesday,10,2018-10,9160.12,9360.66,7966.94,8217.7,1385572511,8217.7,-0.10288293166465068,10034.183571428566,9849.488199999983,
2018-03-15,2018,3,15,Thursday,10,2018-10,8216.22,8432.12,7698.47,8268.41,1519850464,8268.41,0.006170826386945105,9844.114999999994,9786.275999999982,
2018-03-16,2018,3,16,Friday,10,2018-10,8267.95,8616.63,7924.11,8283.23,1082790136,8283.23,0.0017923639490542431,9646.979999999996,9728.423199999983,
2018-03-17,2018,3,17,Saturday,10,2018-10,8283.23,8360.64,7765.41,7883.45,901939422,7883.45,-0.04826378115783336,9391.129285714282,9664.008199999982,
2018-03-18,2018,3,18,Sunday,11,2018-11,7882.67,8299.86,7318.46,8215.4,1535519444,8215.4,0.04210719925920747,9156.199285714281,9599.121999999981,
2018-03-19,2018,3,19,Monday,11,2018-11,8215.5,8725.6,8129.66,8623.14,1447812723,8623.14,0.04963118046595416,8954.942857142853,9536.229999999983,
2018-03-20,2018,3,20,Tuesday,11,2018-11,8623.14,9056.23,8339.8,8920.71,1150462439,8920.71,0.0345083113575797,8825.318571428568,9489.965199999982,
2018-03-21,2018,3,21,Wednesday,11,2018-11,8920.53,9184.51,8778.69,8911.35,991376396,8911.35,-0.0010492438382145863,8752.66071428571,9466.046999999982,
2018-03-22,2018,3,22,Thursday,11,2018-11,8911.37,9107.0,8500.88,8724.98,1023286566,8724.98,-0.020913778495963098,8710.393571428567,9436.009399999983,
2018-03-23,2018,3,23,Friday,11,2018-11,8724.98,8935.88,8307.58,8934.8,939997284,8934.8,0.024048192660613532,8687.68214285714,9432.410999999982,
2018-03-24,2018,3,24,Saturday,11,2018-11,8935.51,9036.23,8515.53,8548.06,827663165,8548.06,-0.04328468460402024,8669.881428571425,9425.955799999982,
2018-03-25,2018,3,25,Sunday,12,2018-12,8472.56,8521.04,7869.27,8152.2,1079038734,8152.2,-0.04630992295327829,8570.407142857139,9403.974399999983,
2018-03-25,2018,3,25,Sunday,12,2018-12,8548.39,8690.36,8395.85,8472.84,657643520,8472.84,0.03933171413851477,8522.599285714283,9409.070199999982,
2018-03-26,2018,3,26,Monday,12,2018-12,8152.18,8226.24,7752.3,7808.48,930754990,7808.48,-0.07841054475240894,8426.053571428569,9426.498199999982,
2018-03-27,2018,3,27,Tuesday,12,2018-12,7808.42,8117.79,7752.6,7959.78,657712114,7959.78,0.019376370305104196,8407.630714285711,9431.668799999983,
2018-03-28,2018,3,28,Wednesday,12,2018-12,7959.78,7983.77,6927.11,7106.62,1379180030,7106.62,-0.1071838668907934,8324.64571428571,9421.946799999983,
2018-03-29,2018,3,29,Thursday,12,2018-12,7106.62,7280.27,6595.26,6853.76,1584675343,6853.76,-0.03558090906788314,8222.540714285711,9393.808199999983,
2018-03-30,2018,3,30,Friday,12,2018-12,6853.75,7228.4,6806.34,6943.77,915400590,6943.77,0.013132937249042964,8155.420714285711,9358.746999999983,
2018-03-31,2018,3,31,Saturday,12,2018-12,6943.77,7056.22,6463.54,6835.84,889887684,6835.84,-0.015543429577880685,8056.880714285711,9324.077999999985,
2018-04-01,2018,4,1,Sunday,13,2018-13,6835.58,8218.66,6792.3,7074.6,748861435,7074.6,0.034927675311300366,7946.270714285712,9303.877799999984,
2018-04-02,2018,4,2,Monday,13,2018-13,7074.65,7528.97,7039.88,7434.3,905326798,7434.3,0.05084386396404028,7840.09857142857,9274.338399999984,
2018-04-03,2018,4,3,Tuesday,13,2018-13,7434.3,7442.42,6727.09,6815.5,877199782,6815.5,-0.08323581238314304,7690.394999999998,9239.754599999984,
2018-04-04,2018,4,4,Wednesday,13,2018-13,6815.5,6933.66,6602.38,6790.45,777145174,6790.45,-0.003675445675298983,7552.2142857142835,9185.850799999984,
2018-04-05,2018,4,5,Thursday,13,2018-13,6790.45,6869.53,6526.67,6634.86,605651287,6634.86,-0.02291306172639518,7387.932857142855,9117.872999999983,
2018-04-06,2018,4,6,Friday,13,2018-13,6634.86,7083.85,6624.47,6917.2,564883141,6917.2,0.04255402525448915,7271.442857142855,9052.442399999984,
2018-04-07,2018,4,7,Saturday,13,2018-13,6917.2,7132.03,6911.02,7049.92,425825572,7049.92,0.019186954258948674,7192.7085714285695,8971.496599999982,
2018-04-08,2018,4,8,Sunday,14,2018-14,7049.92,7204.28,6633.69,6789.53,901883664,6789.53,-0.03693517089555631,7072.472142857141,8898.942599999984,
2018-04-09,2018,4,9,Monday,14,2018-14,6789.53,6922.84,6676.72,6871.07,424510977,6871.07,0.012009667826786252,7005.514285714284,8812.718399999983,
2018-04-10,2018,4,10,Tuesday,14,2018-14,6871.07,6999.37,6839.16,6977.13,450141340,6977.13,0.015435732717029582,6935.324999999998,8727.132399999984,
2018-04-11,2018,4,11,Wednesday,14,2018-14,6977.04,8051.95,6791.33,7927.73,1490759969,7927.73,0.13624513231084978,6993.9757142857125,8676.053799999983,
2018-04-12,2018,4,12,Thursday,14,2018-14,7927.73,8237.16,7758.8,7899.11,1171435820,7899.11,-0.003610112857022063,7068.64357142857,8637.076799999983,
2018-04-13,2018,4,13,Friday,14,2018-14,7898.74,8195.34,7841.19,8022.51,537286381,8022.51,0.015622013112869704,7145.696428571427,8594.016799999983,
2018-04-14,2018,4,14,Saturday,14,2018-14,8022.51,8437.03,8021.04,8376.73,570527804,8376.73,0.04415326375411177,7255.7599999999975,8567.436799999983,
2018-04-15,2018,4,15,Sunday,15,2018-15,8376.73,8430.93,7929.24,8079.77,713471956,8079.77,-0.03545058752042851,7327.557857142855,8536.829999999984,
2018-04-16,2018,4,16,Monday,15,2018-15,8079.77,8187.6,7858.12,7921.63,580880500,7921.63,-0.01957233931163882,7362.367142857141,8488.732599999983,
2018-04-17,2018,4,17,Tuesday,15,2018-15,7921.65,8246.57,7908.92,8189.96,593500791,8189.96,0.033873079151639285,7460.542857142856,8440.636599999983,
2018-04-18,2018,4,18,Wednesday,15,2018-15,8189.92,8321.01,8136.42,8301.82,602099034,8301.82,0.013658186364768454,7568.497857142856,8399.984199999984,
2018-04-19,2018,4,19,Thursday,15,2018-15,8301.82,8945.14,8243.49,8877.08,979994921,8877.08,0.06929323931378906,7728.656428571428,8358.938399999985,
2018-04-20,2018,4,20,Friday,15,2018-15,8877.15,9047.82,8631.18,8935.72,829073400,8935.72,0.006605775773114608,7872.836428571428,8316.790399999983,
2018-04-21,2018,4,21,Saturday,15,2018-15,8935.85,9043.98,8788.44,8823.36,610183093,8823.36,-0.01257425255043787,7999.510714285714,8263.950399999983,
2018-04-22,2018,4,22,Sunday,16,2018-16,8823.46,9025.73,8804.2,8968.25,553892335,8968.25,0.016421181953360175,8155.1335714285715,8213.226999999984,
2018-04-23,2018,4,23,Monday,16,2018-16,8967.86,9741.91,8957.68,9655.77,1276464750,9655.77,0.07666155604493641,8354.040714285715,8177.527799999985,
2018-04-24,2018,4,24,Tuesday,16,2018-16,9657.69,9765.23,8757.06,8873.62,1779806222,8873.62,-0.0810033793265581,8489.504285714285,8140.291199999985,
2018-04-25,2018,4,25,Wednesday,16,2018-16,8873.57,9315.13,8669.38,9282.12,997427934,9282.12,0.04603532718326897,8586.246428571429,8127.3623999999845,
2018-04-26,2018,4,26,Thursday,16,2018-16,9289.01,9385.87,8923.48,8938.47,758182407,8938.47,-0.037022792206952926,8660.486428571428,8119.797399999985,
2018-04-27,2018,4,27,Friday,16,2018-16,8938.47,9435.9,8892.52,9351.47,774111704,9351.47,0.04620477553764801,8755.412142857143,8121.771599999984,
2018-04-28,2018,4,28,Saturday,16,2018-16,9349.94,9552.67,9189.07,9407.04,640931911,9407.04,0.005942381251289985,8829.005714285715,8133.966999999983,
2018-04-29,2018,4,29,Sunday,17,2018-17,9407.35,9459.81,9133.6,9248.45,574099218,9248.45,-0.016858650542572406,8912.482857142857,8128.039199999983,
2018-04-30,2018,4,30,Monday,17,2018-17,9248.25,9251.66,8851.1,9077.28,669555436,9077.28,-0.0185079661997416,8995.029285714287,8126.741799999983,
2018-05-01,2018,5,1,Tuesday,17,2018-17,9077.28,9271.62,8993.82,9232.19,527488395,9232.19,0.01706568487476412,9069.474285714286,8128.183199999983,
2018-05-02,2018,5,2,Wednesday,17,2018-17,9232.19,9817.19,9172.28,9745.04,857646889,9745.04,0.05555019989839893,9172.561428571427,8158.729999999982,
2018-05-03,2018,5,3,Thursday,17,2018-17,9746.26,9785.15,9547.21,9699.61,663887678,9699.61,-0.0046618587507081255,9231.313571428569,8187.353999999983,
2018-05-04,2018,5,4,Friday,17,2018-17,9700.37,9968.85,9687.09,9845.9,679872376,9845.9,0.015082049690657628,9296.326428571427,8218.607399999984,
2018-05-05,2018,5,5,Saturday,17,2018-17,9846.44,9936.96,9441.93,9644.92,608650204,9644.92,-0.020412557511248264,9355.009285714284,8253.836799999983,
2018-05-06,2018,5,6,Sunday,18,2018-18,9643.99,9662.23,9202.13,9377.81,692580062,9377.81,-0.027694371752176372,9384.263571428572,8277.084999999983,
2018-05-07,2018,5,7,Monday,18,2018-18,9377.08,9472.09,9063.07,9196.13,673924125,9196.13,-0.01937339314829367,9351.432142857144,8288.544799999981,
2018-05-08,2018,5,8,Tuesday,18,2018-18,9196.13,9373.46,8987.27,9321.16,625495066,9321.16,0.013595936551571208,9383.399285714286,8296.553799999981,
2018-05-09,2018,5,9,Wednesday,18,2018-18,9321.52,9393.95,9017.13,9032.22,629850604,9032.22,-0.030998287766758725,9365.549285714285,8298.971199999982,
2018-05-10,2018,5,10,Thursday,18,2018-18,9032.22,9032.27,8363.5,8421.0,1176888629,8421.0,-0.06767107089951296,9328.587142857143,8292.89159999998,
2018-05-11,2018,5,11,Friday,18,2018-18,8420.82,8653.8,8225.97,8486.67,783972252,8486.67,0.007798361239757856,9266.815714285714,8283.928999999982,
2018-05-12,2018,5,12,Saturday,18,2018-18,8488.07,8773.96,8350.91,8709.46,525395861,8709.46,0.026251757167416567,9216.988571428572,8287.156999999983,
2018-05-13,2018,5,13,Sunday,19,2018-19,8709.46,8883.0,8312.72,8672.9,874543293,8672.9,-0.004197734417518362,9175.877857142857,8297.570999999982,
2018-05-14,2018,5,14,Monday,19,2018-19,8672.88,8848.69,8441.25,8480.16,730739738,8480.16,-0.02222324712610546,9133.226428571428,8297.717399999981,
2018-05-15,2018,5,15,Tuesday,19,2018-19,8480.16,8501.65,8119.17,8344.78,789660713,8344.78,-0.0159643214278975,9069.839999999998,8308.443399999982,
2018-05-16,2018,5,16,Wednesday,19,2018-19,8342.69,8476.45,8015.77,8071.04,615539512,8071.04,-0.03280374078166237,8950.26857142857,8310.66859999998,
2018-05-17,2018,5,17,Thursday,19,2018-19,8071.04,8280.45,7940.35,8247.91,558167598,8247.91,0.02191415232733318,8846.575714285713,8333.494399999981,
2018-05-18,2018,5,18,Friday,19,2018-19,8247.91,8397.27,8160.8,8249.24,381458405,8249.24,0.0001612529719650091,8732.528571428571,8361.40399999998,
2018-05-19,2018,5,19,Saturday,19,2018-19,8249.24,8591.45,8181.46,8533.0,418898289,8533.0,0.03439832033011525,8653.105714285713,8393.18859999998,
2018-05-20,2018,5,20,Sunday,20,2018-20,8533.22,8585.85,8347.88,8419.65,463653636,8419.65,-0.01328372202039152,8584.665714285713,8424.86479999998,
2018-05-21,2018,5,21,Monday,20,2018-20,8419.67,8428.6,7962.43,7992.75,543342369,7992.75,-0.050702820188487596,8498.71,8443.22779999998,
2018-05-22,2018,5,22,Tuesday,20,2018-20,7992.75,8031.63,7460.66,7505.77,934151146,7505.77,-0.06092771574239153,8369.039285714285,8444.657199999981,
2018-05-23,2018,5,23,Wednesday,20,2018-20,7505.77,7729.48,7283.77,7584.74,826278113,7584.74,0.010521238993467685,8265.647857142856,8460.041999999981,
2018-05-24,2018,5,24,Thursday,20,2018-20,7584.78,7652.37,7347.96,7475.36,634474356,7475.36,-0.01442106123611353,8198.102142857142,8473.74019999998,
2018-05-25,2018,5,25,Friday,20,2018-20,7475.36,7626.69,7314.71,7355.06,368322782,7355.06,-0.01609287044369756,8117.272857142857,8488.14419999998,
2018-05-26,2018,5,26,Saturday,20,2018-20,7355.06,7420.07,7256.67,7362.23,341348321,7362.23,0.0009748390903676629,8021.042142857143,8497.04479999998,
2018-05-27,2018,5,27,Sunday,21,2018-21,7362.23,7455.55,7092.91,7118.88,526854342,7118.88,-0.033053843740279754,7910.040714285715,8498.42399999998,
2018-05-28,2018,5,28,Monday,21,2018-21,7118.88,7533.03,7069.01,7474.75,634849312,7474.75,0.04998960510642125,7838.225714285714,8512.12839999998,
2018-05-29,2018,5,29,Tuesday,21,2018-21,7474.75,7571.08,7295.78,7393.02,505870974,7393.02,-0.010934144954680702,7770.242857142858,8522.56739999998,
2018-05-30,2018,5,30,Wednesday,21,2018-21,7393.02,7608.87,7349.52,7502.15,458223966,7502.15,0.014761220719002432,7729.607857142858,8533.06779999998,
2018-05-31,2018,5,31,Thursday,21,2018-21,7501.74,7614.66,7370.27,7530.55,458687659,7530.55,0.003785581466646315,7678.367857142858,8525.12419999998,
2018-06-01,2018,6,1,Friday,21,2018-21,7530.55,7697.34,7467.79,7643.26,362414878,7643.26,0.014967034280364722,7635.083571428571,8520.007199999982,
2018-06-02,2018,6,2,Saturday,21,2018-21,7643.26,7774.96,7606.76,7719.75,332313005,7719.75,0.01000750988452559,7576.994285714286,8513.951999999981,
2018-06-03,2018,6,3,Sunday,22,2018-22,7719.73,7760.73,7469.21,7503.2,427448262,7503.2,-0.02805142653583348,7511.533571428571,8496.481399999982,
2018-06-04,2018,6,4,Monday,22,2018-22,7503.32,7672.7,7394.97,7629.4,440337235,7629.4,0.016819490350783672,7485.58,8487.473999999982,
2018-06-05,2018,6,5,Tuesday,22,2018-22,7629.4,7701.35,7504.98,7661.79,396116252,7661.79,0.004245419036883691,7496.724285714285,8482.27719999998,
2018-06-06,2018,6,6,Wednesday,22,2018-22,7661.79,7755.92,7651.13,7700.11,342475552,7700.11,0.00500144222172616,7504.964999999998,8472.48019999998,
2018-06-07,2018,6,7,Thursday,22,2018-22,7700.4,7709.61,7559.5,7627.52,310119047,7627.52,-0.009427138053871853,7515.83357142857,8458.994199999981,
2018-06-08,2018,6,8,Friday,22,2018-22,7627.56,7691.74,7495.72,7513.69,218013881,7513.69,-0.014923592465178825,7527.164285714285,8431.72639999998,
2018-06-09,2018,6,9,Saturday,22,2018-22,7513.76,7514.04,6661.98,6773.72,895514425,6773.72,-0.0984829025418934,7485.127857142857,8388.48639999998,
2018-06-10,2018,6,10,Sunday,23,2018-23,6773.72,6913.85,6652.89,6887.37,482788065,6887.37,0.016778077629426624,7468.591428571427,8349.76659999998,
2018-06-11,2018,6,11,Monday,23,2018-23,6887.43,6888.33,6462.61,6556.94,509372466,6556.94,-0.04797622314468375,7403.03357142857,8301.54039999998,
2018-06-12,2018,6,12,Tuesday,23,2018-23,6556.94,6623.0,6140.63,6310.43,797087281,6310.43,-0.037595280725460256,7325.705714285714,8234.63359999998,
2018-06-13,2018,6,13,Wednesday,23,2018-23,6310.43,6719.44,6286.23,6643.26,620296377,6643.26,0.05274284002833407,7264.356428571428,8190.026399999981,
2018-06-14,2018,6,14,Thursday,23,2018-23,6643.63,6667.23,6380.69,6396.71,379228601,6396.71,-0.037112803051513876,7183.367857142856,8132.318199999981,
2018-06-15,2018,6,15,Friday,23,2018-23,6396.71,6569.15,6345.99,6503.1,232802782,6503.1,0.016631987381013014,7101.927857142858,8083.610799999981,
2018-06-16,2018,6,16,Saturday,23,2018-23,6503.1,6585.77,6446.38,6457.78,224575526,6457.78,-0.006968984023004499,7011.787142857143,8025.736999999982,
2018-06-17,2018,6,17,Sunday,24,2018-24,6457.78,6802.03,6401.41,6714.82,430241689,6714.82,0.0398031521668436,6955.4742857142855,7971.892599999983,
2018-06-18,2018,6,18,Monday,24,2018-24,6714.56,6839.6,6672.2,6741.28,370797057,6741.28,0.003940537497654439,6892.037142857143,7921.749199999983,
2018-06-19,2018,6,19,Tuesday,24,2018-24,6741.28,6817.9,6569.96,6761.27,400530201,6761.27,0.0029653122255715036,6827.714285714287,7875.428999999983,
2018-06-20,2018,6,20,Wednesday,24,2018-24,6761.27,6790.08,6687.66,6720.64,295690715,6720.64,-0.006009226077349439,6757.752142857144,7825.197999999983,
2018-06-21,2018,6,21,Thursday,24,2018-24,6720.64,6731.51,5941.32,6051.47,862826624,6051.47,-0.09956938624892864,6645.177142857144,7751.326599999983,
2018-06-22,2018,6,22,Friday,24,2018-24,6051.47,6257.88,6033.2,6166.54,350697378,6166.54,0.019015214485075482,6548.952142857143,7680.665199999983,
2018-06-23,2018,6,23,Saturday,24,2018-24,6166.36,6254.02,5782.13,6157.78,667479078,6157.78,-0.0014205697198105272,6504.956428571429,7606.902799999983,
2018-06-24,2018,6,24,Sunday,25,2018-25,6157.78,6344.45,6095.25,6260.35,492834172,6260.35,0.016656977027435405,6460.169285714286,7539.211399999983,
2018-06-25,2018,6,25,Monday,25,2018-25,6260.4,6286.36,6067.49,6088.39,391396653,6088.39,-0.027468112805194567,6426.7014285714295,7473.422999999983,
2018-06-26,2018,6,26,Tuesday,25,2018-25,6092.26,6192.11,6021.69,6141.57,383457137,6141.57,0.008734657273926194,6414.640000000001,7412.331799999983,
2018-06-27,2018,6,27,Wednesday,25,2018-25,6141.57,6172.23,5844.26,5871.28,385907044,5871.28,-0.04400991928773912,6359.498571428573,7343.334199999984,
2018-06-28,2018,6,28,Thursday,25,2018-25,5870.81,6286.67,5813.02,6203.8,554799001,6203.8,0.05663500974233915,6345.719285714287,7286.765799999985,
2018-06-29,2018,6,29,Friday,25,2018-25,6203.81,6503.33,6194.51,6385.38,419284677,6385.38,0.029269157613075913,6337.310714285716,7246.053399999984,
2018-06-30,2018,6,30,Saturday,25,2018-25,6385.43,6429.5,6262.72,6339.04,259708490,6339.04,-0.007257203173499538,6328.829285714287,7203.100799999985,
2018-07-01,2018,7,1,Sunday,26,2018-26,6342.69,6673.71,5537.86,6615.66,465915661,6615.66,0.04363752240086827,6321.7464285714295,7161.224799999984,
2018-07-02,2018,7,2,Monday,26,2018-26,6616.6,6670.3,6473.48,6509.58,356390898,6509.58,-0.016034681346985824,6305.196428571429,7117.958399999983,
2018-07-03,2018,7,3,Tuesday,26,2018-26,6508.43,6777.97,6411.13,6590.06,412202352,6590.06,0.012363316834573146,6292.967142857144,7080.1563999999835,
2018-07-04,2018,7,4,Wednesday,26,2018-26,6589.77,6691.32,6448.23,6534.81,421189063,6534.81,-0.008383838690391276,6279.693571428572,7043.956999999983,
2018-07-05,2018,7,5,Thursday,26,2018-26,6534.81,6633.44,6458.14,6602.02,310759733,6602.02,0.010284920296075972,6319.018571428572,7014.576599999984,
2018-07-06,2018,7,6,Friday,26,2018-26,6602.03,6814.42,6518.23,6758.08,277167900,6758.08,0.02363821981757086,6361.27142857143,6984.779999999985,
2018-07-07,2018,7,7,Saturday,26,2018-26,6758.08,6782.85,6684.15,6707.38,268455446,6707.38,-0.00750213078270745,6400.528571428573,6953.942799999985,
2018-07-08,2018,7,8,Sunday,27,2018-27,6707.46,6803.1,6625.58,6668.84,328316145,6668.84,-0.005745909729283238,6429.70642857143,6916.659599999985,
2018-07-09,2018,7,9,Monday,27,2018-27,6668.84,6683.61,6277.23,6306.85,470432142,6306.85,-0.054280804457746745,6445.310714285716,6874.403599999985,
2018-07-10,2018,7,10,Tuesday,27,2018-27,6306.87,6405.59,6293.68,6394.36,327667754,6394.36,0.013875389457494558,6463.367142857144,6842.435799999985,
2018-07-11,2018,7,11,Wednesday,27,2018-27,6394.36,6394.93,6084.0,6253.6,409078182,6253.6,-0.02201314908763341,6490.675714285716,6817.392399999983,
2018-07-12,2018,7,12,Thursday,27,2018-27,6253.66,6349.21,6131.54,6229.83,319802271,6229.83,-0.003801010617884182,6492.535000000002,6790.294199999984,
2018-07-13,2018,7,13,Friday,27,2018-27,6229.61,6332.46,6190.18,6268.75,174416786,6268.75,0.006247361484984282,6484.204285714287,6766.161999999985,
2018-07-14,2018,7,14,Saturday,27,2018-27,6268.32,6401.5,6245.75,6364.26,218543291,6364.26,0.015235892323030908,6486.005714285716,6746.345999999985,
2018-07-15,2018,7,15,Sunday,28,2018-28,6364.26,6761.84,6349.83,6740.55,494264915,6740.55,0.059125491416126996,6494.92642857143,6733.912399999985,
2018-07-16,2018,7,16,Monday,28,2018-28,6740.54,7476.24,6677.56,7326.7,799401451,7326.7,0.08695877932809637,6553.2921428571435,6738.068799999985,
2018-07-17,2018,7,17,Tuesday,28,2018-28,7326.76,7590.65,7253.71,7383.39,788460811,7383.39,0.007737453423778851,6609.958571428572,6736.241599999985,
2018-07-18,2018,7,18,Wednesday,28,2018-28,7383.39,7563.7,7289.9,7477.5,522544440,7477.5,0.012746177568840222,6677.293571428572,6737.9311999999845,
2018-07-19,2018,7,19,Thursday,28,2018-28,7477.1,7676.55,7279.34,7333.93,603034414,7333.93,-0.019200267469073884,6729.572857142857,6734.566799999984,
2018-07-20,2018,7,20,Friday,28,2018-28,7333.93,7453.07,7220.37,7405.4,297440355,7405.4,0.009745116192818815,6775.8099999999995,6732.063799999985,
2018-07-21,2018,7,21,Saturday,28,2018-28,7405.4,7569.28,7345.25,7398.64,355565264,7398.64,-0.0009128473816403249,6825.185714285713,6727.171399999985,
2018-07-22,2018,7,22,Sunday,29,2018-29,7398.64,7798.59,7376.66,7718.0,745533303,7718.0,0.043164689726760574,6900.125714285714,6727.136399999985,
2018-07-23,2018,7,23,Monday,29,2018-29,7718.0,8485.71,7692.16,8395.82,1166560702,8395.82,0.08782327027727388,7049.337857142856,6744.988799999985,
2018-07-24,2018,7,24,Tuesday,29,2018-29,8395.81,8481.11,8061.07,8170.23,736530740,8170.23,-0.02686932306790757,7176.1857142857125,6755.805399999984,
2018-07-25,2018,7,25,Wednesday,29,2018-29,8170.37,8302.24,7862.67,7937.25,643953970,7937.25,-0.028515721099650726,7296.446428571427,6761.314599999984,
2018-07-26,2018,7,26,Thursday,29,2018-29,7937.1,8278.01,7806.25,8182.89,646256012,8182.89,0.03094774638571307,7435.950714285712,6770.970199999985,
2018-07-27,2018,7,27,Friday,29,2018-29,8182.88,8238.04,8070.04,8230.87,295872316,8230.87,0.00586345410973399,7576.10214285714,6783.037199999984,
2018-07-28,2018,7,28,Saturday,29,2018-29,8230.82,8291.55,8123.53,8216.78,280233415,8216.78,-0.0017118482007369984,7708.424999999997,6797.098999999985,
2018-07-29,2018,7,29,Sunday,30,2018-30,8216.7,8273.61,7867.44,8176.06,681120739,8176.06,-0.004955712578406657,7810.961428571426,6825.145799999986,
2018-07-30,2018,7,30,Monday,30,2018-30,8176.08,8176.27,7663.7,7735.3,765186307,7735.3,-0.053908606345843824,7840.14714285714,6842.104399999986,
2018-07-31,2018,7,31,Tuesday,30,2018-30,7736.25,7760.74,7449.31,7610.9,595404848,7610.9,-0.01608211704781981,7856.397857142854,6863.183599999986,
2018-08-01,2018,8,1,Wednesday,30,2018-30,7610.9,7713.32,7470.86,7542.34,424093581,7542.34,-0.009008133072304081,7861.029285714283,6887.821799999987,
2018-08-02,2018,8,2,Thursday,30,2018-30,7542.34,7542.49,7296.76,7417.6,586982505,7417.6,-0.016538633898763533,7867.005714285711,6903.308599999986,
2018-08-03,2018,8,3,Friday,30,2018-30,7417.6,7490.89,6940.15,7017.89,534002935,7017.89,-0.053886701898188116,7839.326428571426,6915.732199999986,
2018-08-04,2018,8,4,Saturday,30,2018-30,7017.89,7092.53,6898.31,7042.39,368914046,7042.39,0.0034910778025873945,7813.879999999997,6926.517999999986,
2018-08-05,2018,8,5,Sunday,31,2018-31,7042.57,7160.4,6854.79,6945.78,410408444,6945.78,-0.013718354138296918,7758.721428571426,6936.277999999987,
2018-08-06,2018,8,6,Monday,31,2018-31,6945.77,7150.86,6685.02,6723.21,575690006,6723.21,-0.03204391731382217,7639.249285714283,6936.445799999987,
2018-08-07,2018,8,7,Tuesday,31,2018-31,6723.29,6723.99,6133.03,6285.02,838853615,6285.02,-0.06517571219700102,7504.591428571426,6927.320599999986,
2018-08-08,2018,8,8,Wednesday,31,2018-31,6285.06,6631.23,6195.02,6543.24,575748446,6543.24,0.041084992569633716,7405.019285714284,6922.959999999986,
2018-08-09,2018,8,9,Thursday,31,2018-31,6543.25,6582.14,6025.91,6153.41,639457019,6153.41,-0.05957751817142576,7260.056428571427,6911.615399999985,
2018-08-10,2018,8,10,Friday,31,2018-31,6152.95,6488.55,6014.26,6242.54,545722619,6242.54,0.014484651599682152,7118.032857142855,6915.436799999985,
2018-08-11,2018,8,11,Saturday,31,2018-31,6242.53,6483.39,6176.89,6322.92,366460108,6322.92,0.012876168995312742,6982.757142857141,6918.564399999986,
2018-08-12,2018,8,12,Sunday,32,2018-32,6322.41,6545.02,6157.03,6263.2,452431672,6263.2,-0.009445003257988471,6846.124285714284,6920.672799999985,
